subprefeitura;acao_orcamentaria;descricao_proj_ativ;liq_pdm;liq_oc;liq_op;liq_23;liq_da;ref_idrgp;posicao_ranking;liq_idrgp_22;liq_idrgp_23;liq_idrbp_acum;status
Subprefeitura Cidade Tiradentes;2.878;Conservação e Manutenção de Unidades Educacionais - Educação Infantil;730259,868899633409;0,000000000;0,00;730259,868899633409;985336,90;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;2.902;Manutenção e Operação de Equipamentos de Convivência e Fortalecimento de Vínculos para a Pessoa Idosa;9810,025576938615;0,000000000;0,00;9810,025576938615;697461,39;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;3.340;Programa Pode Entrar;1569768,774037410272;0,000000000;0,00;1569768,774037410272;1976456,26;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;3.354;Construção de Unidades Habitacionais;255769,427025132289;0,000000000;0,00;255769,427025132289;0,00;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;3.356;Regularização Fundiária;383309,578029646771;0,000000000;0,00;383309,578029646771;1334900,04;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;3.357;Urbanização de Favelas;689363,890083298553;0,000000000;0,00;689363,890083298553;0,00;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;3.363;Construção e Implantação de Centros Educacionais Unificados (CEU);101370,413352004136;0,000000000;0,00;101370,413352004136;1598165,83;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;3.365;Construção de Escolas Municipais de Ensino Fundamental (EMEF);106743,922177011409;0,000000000;0,00;106743,922177011409;117141,34;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;3.366;Ampliação, Reforma e Requalificação de Escola Municipal de Ensino Fundamental (EMEF);11332268,018291799352;0,000000000;0,00;11332268,018291799352;16392964,72;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;3.664;Urbanismo Social;352983,221766841423;0,000000000;0,00;352983,221766841423;455148,18;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;4.305;Manutenção e Operação das Praças Digitais;378,867844634560;0,000000000;0,00;378,867844634560;0,00;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;4.308;Manutenção e Operação de Equipamentos de Proteção Social Especial à População em Situação de Rua;1632,533531107872;0,000000000;0,00;1632,533531107872;2846263,58;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;4.327;Políticas, Programas e Ações para Promoção da Igualdade Racial;13670,999999999998;0,000000000;0,00;13670,999999999998;13671,00;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;6.154;Manutenção e Operação de Equipamentos de Proteção Social Especial à População Idosa;34989,187816593403;0,000000000;0,00;34989,187816593403;997255,25;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Cidade Tiradentes;6.206;Manutenção e Operação de Equipamentos Intergeracionais de Convivência e Fortalecimento de Vínculos;10537,149015837036;0,000000000;0,00;10537,149015837036;2145131,75;0,0278;17;23014256,974229202;28652051,80;51666308,77422920;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;1.137;Pavimentação e Recapeamento de Vias;2928748,830979920924;0,000000000;0,00;2928748,830979920924;109577896,94;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;1.169;Reforma e Acessibilidade em Passeios Públicos;2730286,756646194961;0,000000000;0,00;2730286,756646194961;2389448,33;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;2.830;Conservação e Manutenção de Unidades Educacionais - CEU;75075,325434235972;0,000000000;0,00;75075,325434235972;98387,27;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;2.878;Conservação e Manutenção de Unidades Educacionais - Educação Infantil;1150532,215698647778;0,000000000;0,00;1150532,215698647778;776204,40;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;2.902;Manutenção e Operação de Equipamentos de Convivência e Fortalecimento de Vínculos para a Pessoa Idosa;19049,905632310070;0,000000000;0,00;19049,905632310070;1354387,26;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;3.354;Construção de Unidades Habitacionais;255769,427025132289;0,000000000;0,00;255769,427025132289;0,00;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;3.356;Regularização Fundiária;761511,832944731344;0,000000000;0,00;761511,832944731344;0,00;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;3.357;Urbanização de Favelas;689363,890083298553;0,000000000;0,00;689363,890083298553;0,00;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;3.512;Ampliação, Reforma e Requalificação de Equipamentos Esportivos;404135,259291720577;0,000000000;0,00;404135,259291720577;615508,23;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;4.305;Manutenção e Operação das Praças Digitais;757,735689269121;0,000000000;0,00;757,735689269121;0,00;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;4.308;Manutenção e Operação de Equipamentos de Proteção Social Especial à População em Situação de Rua;9043,688969521741;0,000000000;0,00;9043,688969521741;5329140,36;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;6.154;Manutenção e Operação de Equipamentos de Proteção Social Especial à População Idosa;40455,999908998114;0,000000000;0,00;40455,999908998114;1153069,30;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Ermelino Matarazzo;6.206;Manutenção e Operação de Equipamentos Intergeracionais de Convivência e Fortalecimento de Vínculos;4543,795768119298;0,000000000;0,00;4543,795768119298;956217,70;0,0210;21;25610665,963103700;1429096,14;27039762,10310370;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;1.137;Pavimentação e Recapeamento de Vias;3587026,316975741647;0,000000000;0,00;3587026,316975741647;47675465,12;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;1.169;Reforma e Acessibilidade em Passeios Públicos;127963,071316418791;0,000000000;0,00;127963,071316418791;213820,70;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;1.358;Construção e Implantação do Descomplica SP;45104,958471003694;0,000000000;0,00;45104,958471003694;751639,79;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;2.403;Manutenção e Operação do Descomplica SP;811420,116890420322;0,000000000;0,00;811420,116890420322;1032003,96;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;2.520;Manutenção e Operação em Atenção Básica, Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia;30685015,320000000298;0,000000000;0,00;30685015,320000000298;7745316,82;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;2.830;Conservação e Manutenção de Unidades Educacionais - CEU;167362,553115966148;0,000000000;0,00;167362,553115966148;219330,98;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;2.878;Conservação e Manutenção de Unidades Educacionais - Educação Infantil;1115506,808842127444;0,000000000;0,00;1115506,808842127444;1505149,15;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;3.340;Programa Pode Entrar;631681,166004334111;0,000000000;0,00;631681,166004334111;792000,00;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;3.354;Construção de Unidades Habitacionais;935615,590061763534;0,000000000;0,00;935615,590061763534;0,00;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;3.356;Regularização Fundiária;456046,151342976838;0,000000000;0,00;456046,151342976838;0,00;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;3.357;Urbanização de Favelas;1160310,454332880210;0,000000000;0,00;1160310,454332880210;40910,10;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;3.362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);436477,022442632995;0,000000000;0,00;436477,022442632995;967445,46;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;3.363;Construção e Implantação de Centros Educacionais Unificados (CEU);945943,762461779639;0,000000000;0,00;945943,762461779639;13837504,26;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;3.365;Construção de Escolas Municipais de Ensino Fundamental (EMEF);15709,985065857671;0,000000000;0,00;15709,985065857671;17240,22;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;3.664;Urbanismo Social;226487,698233158677;0,000000000;0,00;226487,698233158677;292040,69;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;4.305;Manutenção e Operação das Praças Digitais;649,487733659246;0,000000000;0,00;649,487733659246;0,00;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Freguesia/Brasilândia;6.371;Escola Municipal de Educação Artística - EMIA;876674,850351025118;0,000000000;0,00;876674,850351025118;10206,48;0,0456;7;45291493,934679501;43022454,12;88313948,05467950;Aquem da referência do IDRGP
Subprefeitura Ipiranga;1.137;Pavimentação e Recapeamento de Vias;4398166,954713129438;0,000000000;0,00;4398166,954713129438;177040929,96;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;1.169;Reforma e Acessibilidade em Passeios Públicos;4457618,545942509547;0,000000000;0,00;4457618,545942509547;3801640,32;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;1.358;Construção e Implantação do Descomplica SP;40560,835072165195;0,000000000;0,00;40560,835072165195;1057012,27;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;1.703;Ampliação, Reforma e Requalificação de Parques Urbanos e Lineares;1978988,219387173187;0,000000000;0,00;1978988,219387173187;3281527,85;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;2.403;Manutenção e Operação do Descomplica SP;2053456,317105141701;0,000000000;0,00;2053456,317105141701;2425480,05;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;2.830;Conservação e Manutenção de Unidades Educacionais - CEU;979023,631390659255;0,000000000;0,00;979023,631390659255;641512,12;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;2.878;Conservação e Manutenção de Unidades Educacionais - Educação Infantil;6218477,567406437360;0,000000000;0,00;6218477,567406437360;4195284,22;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;2.902;Manutenção e Operação de Equipamentos de Convivência e Fortalecimento de Vínculos para a Pessoa Idosa;10419,108296025619;0,000000000;0,00;10419,108296025619;246921,74;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;3.340;Programa Pode Entrar;9781247,011757189408;0,000000000;0,00;9781247,011757189408;6131849,46;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;3.354;Construção de Unidades Habitacionais;28251239,665372084826;0,000000000;0,00;28251239,665372084826;57723040,32;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;3.355;Execução do Programa de Mananciais;6674708,604000000283;0,000000000;0,00;6674708,604000000283;0,00;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;3.356;Regularização Fundiária;1216341,529997207923;0,000000000;0,00;1216341,529997207923;0,00;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;3.357;Urbanização de Favelas;3566537,027624837589;0,000000000;0,00;3566537,027624837589;9215041,32;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;3.362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);38916,121135609588;0,000000000;0,00;38916,121135609588;43128,53;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;3.512;Ampliação, Reforma e Requalificação de Equipamentos Esportivos;1879143,960730482824;0,000000000;0,00;1879143,960730482824;2861983,82;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;4.305;Manutenção e Operação das Praças Digitais;1010,320268091640;0,000000000;0,00;1010,320268091640;0,00;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;4.308;Manutenção e Operação de Equipamentos de Proteção Social Especial à População em Situação de Rua;18294,529579394388;0,000000000;0,00;18294,529579394388;3526416,75;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
Subprefeitura Ipiranga;6.154;Manutenção e Operação de Equipamentos de Proteção Social Especial à População Idosa;85521,796571238621;0,000000000;0,00;85521,796571238621;812508,72;0,0291;16;90259032,534496695;38441722,98;128700755,51449668;Dentro da referência
